=============================== INPUT ARGUMENTS ================================

•Documents:
  - documents/document-01.txt
  - documents/document-02.txt
  - documents/document-03.txt

•Stop Words File: stop-words/stop-words-en.txt
•Lemmatization File: lemmatization/corpus-en.json

=============================== TABLES OF TERMS ================================

=========================== documents/document-01.txt ==========================

Term                                    TF         IDF       TFIDF          Index
give                              0.000000    0.176091    0.000000            N/A
glass                             1.000000    0.000000    0.053173          9, 20
glimmered                         0.000000    0.477121    0.000000            N/A
glowing                           1.000000    0.477121    0.053173          9, 15
goals                             1.000000    0.477121    0.053173         10, 45
gold                              1.000000    0.477121    0.053173          0, 28
grass                             0.000000    0.477121    0.000000            N/A
grasses                           1.000000    0.176091    0.053173          2, 24
grateful                          1.000000    0.477121    0.053173         14, 69
gratefully                        1.000000    0.477121    0.053173         13, 31
gratitude                         0.000000    0.477121    0.000000            N/A
great                             0.000000    0.477121    0.000000            N/A
ground                            1.000000    0.000000    0.053173           4, 9
grow                              1.301030    0.000000    0.069180           4, 3
guardians                         1.000000    0.176091    0.053173          2, 50
hadnt                             1.301030    0.000000    0.069180         10, 16
harmless                          0.000000    0.477121    0.000000            N/A
harmony                           0.000000    0.477121    0.000000            N/A
head                              1.000000    0.477121    0.053173          4, 64
hear                              0.000000    0.176091    0.000000            N/A
heavy                             1.000000    0.477121    0.053173          4, 16
hereless                          0.000000    0.477121    0.000000            N/A
herenot                           1.000000    0.176091    0.053173          6, 72
hide                              1.301030    0.000000    0.069180          8, 34
higher                            1.000000    0.000000    0.053173         14, 12
hold                              1.000000    0.000000    0.053173          3, 30
horizon                           1.000000    0.477121    0.053173          0, 23
hours                             0.000000    0.477121    0.000000            N/A
house                             0.000000    0.477121    0.000000            N/A
hurry                             1.000000    0.176091    0.053173          3, 96
i                                 2.623249    0.000000    0.139486           0, 6
idea                              1.000000    0.176091    0.053173          6, 19
identical                         1.000000    0.477121    0.053173          1, 15
imagine                           0.000000    0.477121    0.000000            N/A
important                         0.000000    0.477121    0.000000            N/A
interruptions                     0.000000    0.477121    0.000000            N/A
invisible                         1.000000    0.477121    0.053173          6, 62
ishow                             0.000000    0.477121    0.000000            N/A
jot                               1.000000    0.477121    0.053173          0, 65
judgment                          1.000000    0.176091    0.053173         11, 47
jump                              0.000000    0.176091    0.000000            N/A
kind                              1.301030    0.000000    0.069180          8, 32
laid                              0.000000    0.477121    0.000000            N/A
lake                              1.903090    0.000000    0.101193          0, 15
lakes                             0.000000    0.477121    0.000000            N/A
lakesomething                     0.000000    0.477121    0.000000            N/A
land                              1.000000    0.000000    0.053173           9, 2
lap                               0.000000    0.477121    0.000000            N/A
lapped                            0.000000    0.477121    0.000000            N/A
layer                             1.000000    0.477121    0.053173          8, 20
lead                              1.000000    0.477121    0.053173           1, 2
leapt                             1.000000    0.477121    0.053173           7, 6
learn                             1.000000    0.000000    0.053173          8, 24
leave                             1.477121    0.000000    0.078543          1, 57
lie                               0.000000    0.477121    0.000000            N/A
life                              1.602060    0.000000    0.085186          3, 92
lift                              1.000000    0.000000    0.053173          9, 40
light                             1.000000    0.000000    0.053173          6, 41
lighter                           1.000000    0.000000    0.053173         14, 29
line                              0.000000    0.477121    0.000000            N/A
lingered                          1.000000    0.477121    0.053173          2, 58
lingers                           0.000000    0.477121    0.000000            N/A
lock                              1.000000    0.176091    0.053173         13, 43
long                              1.301030    0.000000    0.069180          3, 59
longer                            1.000000    0.477121    0.053173          3, 64
lose                              0.000000    0.176091    0.000000            N/A
loud                              0.000000    0.477121    0.000000            N/A
mattered                          1.000000    0.477121    0.053173         12, 48
meadow                            1.477121    0.176091    0.078543          2, 18
meant                             0.000000    0.477121    0.000000            N/A
measure                           1.000000    0.176091    0.053173         11, 31
mejust                            0.000000    0.477121    0.000000            N/A
mesomething                       0.000000    0.477121    0.000000            N/A
middle                            1.000000    0.477121    0.053173          8, 38
mind                              1.000000    0.000000    0.053173          6, 21
minutes                           0.000000    0.176091    0.000000            N/A
mirror                            1.000000    0.000000    0.053173          3, 44
moment                            1.477121    0.000000    0.078543          4, 53
moments                           1.000000    0.000000    0.053173          2, 62
morning                           1.301030    0.000000    0.069180           0, 1
motion                            1.000000    0.477121    0.053173          6, 36
move                              1.602060    0.000000    0.085186          1, 45
movement                          1.000000    0.477121    0.053173          4, 47
narrow                            1.000000    0.176091    0.053173           2, 8
night                             1.000000    0.176091    0.053173          0, 48
noise                             1.000000    0.000000    0.053173         12, 23
noisy                             1.000000    0.176091    0.053173          8, 11
notebook                          1.602060    0.000000    0.085186          0, 55
notice                            1.477121    0.000000    0.078543          6, 58
ocean                             1.000000    0.176091    0.053173          2, 34
offer                             1.000000    0.477121    0.053173         14, 47
open                              1.301030    0.000000    0.069180          2, 17
orange                            0.000000    0.477121    0.000000            N/A
ordinary                          0.000000    0.477121    0.000000            N/A
outward                           0.000000    0.477121    0.000000            N/A
overhead                          0.000000    0.477121    0.000000            N/A
overlook                          1.000000    0.477121    0.053173          1, 23
pace                              1.000000    0.176091    0.053173         12, 21
pack                              1.000000    0.477121    0.053173          2, 11
paint                             0.000000    0.477121    0.000000            N/A
pale                              0.000000    0.176091    0.000000            N/A
part                              0.000000    0.176091    0.000000            N/A
pass                              1.301030    0.000000    0.069180          1, 69
path                              1.477121    0.000000    0.078543           1, 1
patience                          0.000000    0.477121    0.000000            N/A
pause                             1.000000    0.000000    0.053173         10, 17
pay                               0.000000    0.176091    0.000000            N/A
peace                             1.000000    0.000000    0.053173         12, 38
pen                               0.000000    0.176091    0.000000            N/A
penthinking                       1.000000    0.477121    0.053173          0, 58
perfectly                         1.000000    0.477121    0.053173          9, 23
pieces                            0.000000    0.477121    0.000000            N/A
pine                              1.000000    0.176091    0.053173          4, 24
pines                             1.000000    0.000000    0.053173          2, 43
place                             1.301030    0.000000    0.069180          3, 45
plan                              1.000000    0.477121    0.053173          4, 59
plant                             1.000000    0.000000    0.053173          7, 60
presence                          0.000000    0.477121    0.000000            N/A
present                           1.000000    0.176091    0.053173          4, 52
problems                          0.000000    0.176091    0.000000            N/A
prove                             0.000000    0.477121    0.000000            N/A
quick                             0.000000    0.477121    0.000000            N/A
quickly                           1.000000    0.176091    0.053173         14, 24
quiet                             1.477121    0.000000    0.078543          6, 35
quietly                           0.000000    0.176091    0.000000            N/A
rare                              1.000000    0.000000    0.053173         11, 53
reach                             1.301030    0.000000    0.069180           5, 5
realize                           1.301030    0.000000    0.069180          10, 5
reasoni                           1.000000    0.477121    0.053173          3, 78
reflect                           1.000000    0.000000    0.053173          3, 50
remind                            1.000000    0.000000    0.053173          7, 34
reminder                          1.301030    0.000000    0.069180          3, 82
repeat                            0.000000    0.477121    0.000000            N/A
require                           0.000000    0.477121    0.000000            N/A
rest                              1.000000    0.176091    0.053173          9, 38
reveal                            1.000000    0.477121    0.053173          1, 19
rhythm                            1.477121    0.176091    0.078543          2, 32
ring                              1.000000    0.477121    0.053173          7, 11
rippled                           0.000000    0.477121    0.000000            N/A
ripples                           1.301030    0.000000    0.069180          6, 48
rise                              1.000000    0.000000    0.053173          0, 30
road                              1.000000    0.000000    0.053173           2, 9
rock                              0.000000    0.477121    0.000000            N/A
roll                              0.000000    0.477121    0.000000            N/A
roots                             1.000000    0.000000    0.053173           4, 5
ropes                             1.000000    0.477121    0.053173          4, 11
rougher                           1.000000    0.176091    0.053173           4, 4
row                               1.000000    0.176091    0.053173          2, 40
rugged                            0.000000    0.477121    0.000000            N/A
run                               0.000000    0.477121    0.000000            N/A
rush                              1.301030    0.000000    0.069180          2, 71
rustled                           0.000000    0.477121    0.000000            N/A
scattered                         0.000000    0.477121    0.000000            N/A
scattering                        1.000000    0.477121    0.053173          0, 24
scene                             0.000000    0.477121    0.000000            N/A
scent                             1.000000    0.477121    0.053173          4, 20
schedule                          0.000000    0.477121    0.000000            N/A
schedules                         1.000000    0.176091    0.053173         10, 43
sea                               0.000000    0.477121    0.000000            N/A
seconds                           0.000000    0.477121    0.000000            N/A
secrets                           0.000000    0.477121    0.000000            N/A
send                              1.000000    0.477121    0.053173          7, 10
sense                             0.000000    0.477121    0.000000            N/A
sentries                          0.000000    0.477121    0.000000            N/A
separate                          0.000000    0.477121    0.000000            N/A
set                               0.000000    0.477121    0.000000            N/A
shades                            1.000000    0.477121    0.053173          0, 26
shards                            1.000000    0.477121    0.053173          9, 18
share                             0.000000    0.477121    0.000000            N/A
sharp                             1.000000    0.176091    0.053173          6, 79
sharper                           0.000000    0.477121    0.000000            N/A
shimmered                         1.000000    0.176091    0.053173          5, 49
shimmering                        0.000000    0.477121    0.000000            N/A
shine                             1.000000    0.176091    0.053173          5, 47
shore                             1.000000    0.000000    0.053173          5, 24
short                             1.000000    0.477121    0.053173          9, 37
side                              0.000000    0.176091    0.000000            N/A
sight                             1.000000    0.176091    0.053173           5, 9
silence                           0.000000    0.477121    0.000000            N/A
silent                            1.000000    0.477121    0.053173          2, 49
simpler                           0.000000    0.477121    0.000000            N/A
simply                            1.000000    0.000000    0.053173          11, 5
single                            1.000000    0.176091    0.053173          7, 32
sit                               1.301030    0.000000    0.069180           6, 1
sky                               1.477121    0.000000    0.078543          0, 34
slip                              0.000000    0.477121    0.000000            N/A
slow                              1.301030    0.000000    0.069180          5, 27
slowly                            1.301030    0.000000    0.069180          0, 20
small                             1.301030    0.000000    0.069180         10, 30
smell                             0.000000    0.176091    0.000000            N/A
smooth                            0.000000    0.477121    0.000000            N/A
soft                              1.000000    0.176091    0.053173          5, 14
soften                            1.000000    0.477121    0.053173          6, 77
softer                            0.000000    0.176091    0.000000            N/A
softly                            1.000000    0.176091    0.053173          1, 46
soil                              1.000000    0.477121    0.053173          2, 12
solemn                            1.000000    0.477121    0.053173          2, 47
solve                             0.000000    0.176091    0.000000            N/A
sound                             1.000000    0.176091    0.053173           5, 2
specific                          0.000000    0.477121    0.000000            N/A
speed                             0.000000    0.477121    0.000000            N/A
splash                            0.000000    0.176091    0.000000            N/A
spread                            1.301030    0.176091    0.069180          2, 19
stained                           0.000000    0.477121    0.000000            N/A
stand                             1.000000    0.000000    0.053173          2, 44
stare                             0.000000    0.477121    0.000000            N/A
start                             1.000000    0.176091    0.053173         14, 34
startling                         0.000000    0.477121    0.000000            N/A
stay                              1.000000    0.000000    0.053173          9, 22
steady                            1.000000    0.176091    0.053173          5, 16
steadymaybe                       1.000000    0.477121    0.053173         12, 37
step                              1.477121    0.000000    0.078543          4, 30
stillness                         1.477121    0.000000    0.078543          3, 32
stir                              0.000000    0.477121    0.000000            N/A
stone                             1.000000    0.176091    0.053173           6, 5
stop                              1.000000    0.000000    0.053173          7, 19
straight                          1.000000    0.477121    0.053173          2, 45
stretch                           1.602060    0.000000    0.085186           2, 2
strike                            0.000000    0.477121    0.000000            N/A
strokes                           0.000000    0.477121    0.000000            N/A
success                           1.000000    0.477121    0.053173         11, 27
successful                        0.000000    0.176091    0.000000            N/A
sudden                            0.000000    0.477121    0.000000            N/A
suddenly                          1.301030    0.477121    0.069180           7, 5
sun                               1.301030    0.000000    0.069180          0, 17
sunlight                          1.301030    0.000000    0.069180          5, 48
surface                           1.602060    0.000000    0.085186          5, 52
swayed                            1.000000    0.176091    0.053173         13, 19
talk                              0.000000    0.477121    0.000000            N/A
tall                              1.000000    0.000000    0.053173          2, 23
thin                              0.000000    0.477121    0.000000            N/A
tides                             1.000000    0.477121    0.053173          2, 35
time                              1.301030    0.000000    0.069180          6, 67
timeless                          1.000000    0.477121    0.053173          2, 95
tiny                              1.000000    0.176091    0.053173          9, 17
today                             1.000000    0.176091    0.053173          1, 25
tooit                             0.000000    0.477121    0.000000            N/A
toowithout                        1.000000    0.477121    0.053173         11, 44
touch                             1.301030    0.176091    0.069180          0, 42
track                             0.000000    0.477121    0.000000            N/A
trail                             1.000000    0.000000    0.053173           2, 4
travel                            0.000000    0.477121    0.000000            N/A
traveler                          0.000000    0.477121    0.000000            N/A
trees                             1.477121    0.000000    0.078543          1, 29
turn                              0.000000    0.477121    0.000000            N/A
unnoticed                         1.000000    0.176091    0.053173         10, 13
unseen                            1.000000    0.176091    0.053173          7, 62
unusually                         1.000000    0.176091    0.053173           0, 3
urgency                           0.000000    0.477121    0.000000            N/A
usual                             0.000000    0.477121    0.000000            N/A
vanished                          1.301030    0.477121    0.069180          7, 30
vanishing                         0.000000    0.477121    0.000000            N/A
view                              0.000000    0.477121    0.000000            N/A
visitor                           0.000000    0.477121    0.000000            N/A
wait                              1.301030    0.000000    0.069180         12, 16
walk                              1.602060    0.000000    0.085186          0, 11
wander                            0.000000    0.477121    0.000000            N/A
warm                              0.000000    0.477121    0.000000            N/A
warmer                            1.000000    0.176091    0.053173         14, 17
warmth                            0.000000    0.477121    0.000000            N/A
wasnt                             1.000000    0.000000    0.053173         13, 42
waste                             1.000000    0.176091    0.053173          6, 75
watch                             1.301030    0.000000    0.069180          4, 28
water                             1.778151    0.000000    0.094550           1, 5
waters                            1.000000    0.176091    0.053173          6, 34
wave                              1.301030    0.000000    0.069180          2, 26
werent                            0.000000    0.477121    0.000000            N/A
whisper                           0.000000    0.477121    0.000000            N/A
whispered                         1.000000    0.000000    0.053173         13, 12
whispering                        1.000000    0.477121    0.053173          1, 38
wide                              1.000000    0.000000    0.053173          3, 43
widen                             0.000000    0.477121    0.000000            N/A
wider                             1.301030    0.477121    0.069180          7, 25
wild                              0.000000    0.477121    0.000000            N/A
wind                              1.000000    0.000000    0.053173          1, 44
wings                             1.000000    0.000000    0.053173          9, 11
woods                             1.000000    0.477121    0.053173          5, 39
words                             1.000000    0.000000    0.053173          6, 23
work                              0.000000    0.477121    0.000000            N/A
world                             1.477121    0.000000    0.078543          1, 74
worry                             1.000000    0.477121    0.053173          4, 57
worth                             0.000000    0.477121    0.000000            N/A
wound                             1.000000    0.477121    0.053173           2, 5
write                             1.698970    0.000000    0.090339          6, 31
yellow                            0.000000    0.477121    0.000000            N/A


=========================== documents/document-03.txt ==========================

Term                                    TF         IDF       TFIDF          Index
------------------------------------------------------------------------------------------
a                                 2.397940    0.000000    0.133168          0, 50
accept                            0.000000    0.477121    0.000000            N/A
acceptance                        1.000000    0.000000    0.055534         11, 40
achieve                           0.000000    0.477121    0.000000            N/A
achievement                       1.000000    0.477121    0.055534         11, 19
activity                          1.000000    0.477121    0.055534          7, 52
admire                            0.000000    0.477121    0.000000            N/A
afraid                            0.000000    0.477121    0.000000            N/A
afterthe                          1.000000    0.477121    0.055534          3, 74
air                               1.602060    0.000000    0.088969          0, 21
alive                             1.301030    0.000000    0.072252          1, 33
alongjust                         0.000000    0.477121    0.000000            N/A
altogether                        0.000000    0.477121    0.000000            N/A
anchored                          0.000000    0.477121    0.000000            N/A
appearedbroad                     1.000000    0.477121    0.055534          5, 30
appointments                      0.000000    0.477121    0.000000            N/A
arrive                            0.000000    0.477121    0.000000            N/A
asleep                            0.000000    0.176091    0.000000            N/A
attention                         1.301030    0.000000    0.072252          1, 24
awake                             1.000000    0.176091    0.055534         14, 21
balance                           1.000000    0.000000    0.055534          7, 43
beautiful                         1.000000    0.000000    0.055534          3, 15
beauty                            1.301030    0.000000    0.072252          3, 23
bend                              0.000000    0.477121    0.000000            N/A
beneath                           1.301030    0.000000    0.072252          7, 34
birds                             1.000000    0.000000    0.055534          1, 49
bother                            1.000000    0.176091    0.055534          4, 30
branch                            0.000000    0.477121    0.000000            N/A
branches                          1.000000    0.176091    0.055534          1, 39
break                             1.000000    0.477121    0.055534           7, 9
breathe                           0.000000    0.176091    0.000000            N/A
breeze                            1.000000    0.176091    0.055534          1, 48
bright                            1.000000    0.176091    0.055534          9, 17
brighter                          0.000000    0.477121    0.000000            N/A
bring                             0.000000    0.477121    0.000000            N/A
brush                             0.000000    0.176091    0.000000            N/A
busier                            0.000000    0.477121    0.000000            N/A
busy                              0.000000    0.477121    0.000000            N/A
call                              1.000000    0.477121    0.055534           3, 6
calm                              1.301030    0.000000    0.072252          5, 19
calmer                            1.000000    0.477121    0.055534          6, 67
calmness                          0.000000    0.477121    0.000000            N/A
care                              1.301030    0.000000    0.072252          2, 86
carefully                         1.000000    0.176091    0.055534          4, 58
carry                             1.000000    0.000000    0.055534         12, 24
catch                             1.000000    0.000000    0.055534          1, 22
challenge                         0.000000    0.477121    0.000000            N/A
chaotic                           1.000000    0.477121    0.055534          8, 11
chase                             0.000000    0.477121    0.000000            N/A
circles                           0.000000    0.477121    0.000000            N/A
clean                             0.000000    0.477121    0.000000            N/A
climb                             1.000000    0.176091    0.055534         14, 11
close                             1.000000    0.000000    0.055534          11, 1
closely                           1.000000    0.477121    0.055534          4, 26
colored                           1.000000    0.477121    0.055534          9, 19
comfort                           1.000000    0.176091    0.055534         11, 45
compare                           1.301030    0.477121    0.072252          2, 65
conditions                        0.000000    0.477121    0.000000            N/A
confidently                       0.000000    0.477121    0.000000            N/A
connect                           1.000000    0.000000    0.055534          3, 80
constant                          0.000000    0.477121    0.000000            N/A
constantly                        0.000000    0.477121    0.000000            N/A
constantlyfish                    1.000000    0.477121    0.055534          7, 39
continue                          0.000000    0.477121    0.000000            N/A
contribute                        0.000000    0.477121    0.000000            N/A
cool                              1.000000    0.176091    0.055534          0, 24
coolness                          0.000000    0.477121    0.000000            N/A
couldnt                           0.000000    0.176091    0.000000            N/A
cover                             0.000000    0.477121    0.000000            N/A
crisp                             0.000000    0.176091    0.000000            N/A
crowded                           1.000000    0.176091    0.055534           8, 9
curled                            1.000000    0.477121    0.055534           4, 9
current                           1.301030    0.477121    0.072252          6, 87
currents                          1.000000    0.477121    0.055534          7, 41
currentsall                       0.000000    0.176091    0.000000            N/A
daily                             1.000000    0.176091    0.055534           8, 4
dampness                          0.000000    0.477121    0.000000            N/A
dance                             0.000000    0.477121    0.000000            N/A
darted                            0.000000    0.477121    0.000000            N/A
darting                           0.000000    0.477121    0.000000            N/A
day                               1.477121    0.000000    0.082031           0, 1
deadlines                         0.000000    0.477121    0.000000            N/A
decide                            1.000000    0.000000    0.055534          0, 36
deeper                            1.000000    0.000000    0.055534          8, 26
deeply                            1.000000    0.000000    0.055534         11, 44
deliberate                        1.000000    0.176091    0.055534          4, 41
demand                            1.000000    0.000000    0.055534         11, 18
details                           1.000000    0.000000    0.055534         13, 40
didnt                             1.698970    0.000000    0.094351          0, 43
differently                       1.000000    0.477121    0.055534         13, 22
dirt                              1.000000    0.176091    0.055534           2, 8
disappear                         0.000000    0.477121    0.000000            N/A
discover                          0.000000    0.477121    0.000000            N/A
distractions                      0.000000    0.477121    0.000000            N/A
disturb                           1.000000    0.176091    0.055534          9, 28
dragonfly                         1.000000    0.000000    0.055534           9, 1
draw                              1.000000    0.176091    0.055534          3, 25
drift                             1.000000    0.477121    0.055534          6, 86
earlier                           0.000000    0.477121    0.000000            N/A
early                             0.000000    0.477121    0.000000            N/A
earth                             1.000000    0.000000    0.055534          3, 39
earthy                            1.000000    0.477121    0.055534          4, 19
easier                            1.000000    0.176091    0.055534          6, 29
easily                            0.000000    0.477121    0.000000            N/A
easy                              0.000000    0.477121    0.000000            N/A
edge                              1.301030    0.000000    0.072252           6, 8
emptiness                         0.000000    0.176091    0.000000            N/A
empty                             1.000000    0.477121    0.055534          7, 33
erased                            0.000000    0.477121    0.000000            N/A
eventually                        1.000000    0.000000    0.055534          12, 0
evergreen                         0.000000    0.477121    0.000000            N/A
exist                             1.000000    0.000000    0.055534         11, 33
expect                            0.000000    0.477121    0.000000            N/A
fade                              1.000000    0.176091    0.055534          7, 21
failure                           0.000000    0.477121    0.000000            N/A
faint                             0.000000    0.477121    0.000000            N/A
faintest                          0.000000    0.477121    0.000000            N/A
familiar                          1.301030    0.000000    0.072252           1, 6
fast                              1.000000    0.477121    0.055534         10, 39
feel                              1.778151    0.000000    0.098748          0, 60
field                             1.000000    0.176091    0.055534          2, 16
figure                            0.000000    0.477121    0.000000            N/A
fill                              0.000000    0.477121    0.000000            N/A
find                              1.602060    0.000000    0.088969           6, 1
firm                              0.000000    0.477121    0.000000            N/A
fish                              1.000000    0.000000    0.055534           7, 5
flat                              0.000000    0.176091    0.000000            N/A
fleeting                          0.000000    0.477121    0.000000            N/A
flitted                           0.000000    0.477121    0.000000            N/A
focus                             1.000000    0.176091    0.055534          4, 35
follow                            1.301030    0.477121    0.072252          1, 18
force                             0.000000    0.477121    0.000000            N/A
forest                            1.000000    0.000000    0.055534          3, 47
forget                            0.000000    0.477121    0.000000            N/A
fragile                           1.000000    0.477121    0.055534          10, 5
freshness                         1.000000    0.176091    0.055534          0, 25
frighten                          0.000000    0.477121    0.000000            N/A
full                              1.000000    0.176091    0.055534          2, 17
gentle                            0.000000    0.176091    0.000000            N/A
gentler                           1.000000    0.176091    0.055534          3, 86
gently                            1.000000    0.000000    0.055534          1, 41
give                              1.000000    0.176091    0.055534         14, 45
glass                             1.301030    0.000000    0.072252          3, 42
glimmered                         1.000000    0.477121    0.055534          9, 11
glowing                           0.000000    0.477121    0.000000            N/A
goals                             0.000000    0.477121    0.000000            N/A
gold                              0.000000    0.477121    0.000000            N/A
grass                             1.301030    0.477121    0.072252          2, 20
grasses                           0.000000    0.176091    0.000000            N/A
grateful                          0.000000    0.477121    0.000000            N/A
gratefully                        0.000000    0.477121    0.000000            N/A
gratitude                         0.000000    0.477121    0.000000            N/A
great                             1.000000    0.477121    0.055534          2, 24
ground                            1.000000    0.000000    0.055534           4, 1
grow                              1.301030    0.000000    0.072252           4, 2
guardians                         0.000000    0.176091    0.000000            N/A
hadnt                             1.000000    0.000000    0.055534         14, 38
harmless                          0.000000    0.477121    0.000000            N/A
harmony                           1.000000    0.477121    0.055534          7, 55
head                              0.000000    0.477121    0.000000            N/A
hear                              1.000000    0.176091    0.055534           5, 3
heavy                             0.000000    0.477121    0.000000            N/A
hereless                          1.000000    0.477121    0.055534          6, 78
herenot                           0.000000    0.176091    0.000000            N/A
hide                              1.000000    0.000000    0.055534          7, 51
higher                            1.000000    0.000000    0.055534         14, 12
hold                              1.000000    0.000000    0.055534          3, 29
horizon                           0.000000    0.477121    0.000000            N/A
hours                             1.000000    0.477121    0.055534          2, 88
house                             1.000000    0.477121    0.055534          0, 12
hurry                             1.301030    0.176091    0.072252          2, 74
i                                 2.690196    0.000000    0.149398           0, 9
idea                              1.000000    0.176091    0.055534          6, 21
identical                         0.000000    0.477121    0.000000            N/A
imagine                           0.000000    0.477121    0.000000            N/A
important                         0.000000    0.477121    0.000000            N/A
interruptions                     0.000000    0.477121    0.000000            N/A
invisible                         0.000000    0.477121    0.000000            N/A
ishow                             1.000000    0.477121    0.055534          10, 7
jot                               0.000000    0.477121    0.000000            N/A
judgment                          0.000000    0.176091    0.000000            N/A
jump                              1.000000    0.176091    0.055534           7, 6
kind                              1.301030    0.000000    0.072252         11, 38
laid                              0.000000    0.477121    0.000000            N/A
lake                              1.845098    0.000000    0.102466          0, 41
lakes                             1.000000    0.477121    0.055534          7, 30
lakesomething                     1.000000    0.477121    0.055534         12, 30
land                              1.000000    0.000000    0.055534           9, 2
lap                               0.000000    0.477121    0.000000            N/A
lapped                            1.000000    0.477121    0.055534          5, 12
layer                             0.000000    0.477121    0.000000            N/A
lead                              0.000000    0.477121    0.000000            N/A
leapt                             0.000000    0.477121    0.000000            N/A
learn                             1.000000    0.000000    0.055534          8, 23
leave                             1.477121    0.000000    0.082031          0, 10
lie                               1.000000    0.477121    0.055534          3, 36
life                              1.602060    0.000000    0.088969          2, 67
lift                              1.000000    0.000000    0.055534          9, 35
light                             1.477121    0.000000    0.082031          1, 59
lighter                           1.000000    0.000000    0.055534         14, 30
line                              1.301030    0.477121    0.072252          2, 42
lingered                          0.000000    0.477121    0.000000            N/A
lingers                           1.000000    0.477121    0.055534          0, 27
lock                              1.000000    0.176091    0.055534         13, 29
long                              1.477121    0.000000    0.082031          3, 54
longer                            0.000000    0.477121    0.000000            N/A
lose                              1.000000    0.176091    0.055534          3, 57
loud                              0.000000    0.477121    0.000000            N/A
mattered                          0.000000    0.477121    0.000000            N/A
meadow                            1.000000    0.176091    0.055534          13, 9
meant                             1.000000    0.477121    0.055534          4, 22
measure                           0.000000    0.176091    0.000000            N/A
mejust                            1.000000    0.477121    0.055534          0, 49
mesomething                       0.000000    0.477121    0.000000            N/A
middle                            0.000000    0.477121    0.000000            N/A
mind                              1.000000    0.000000    0.055534          1, 62
minutes                           1.000000    0.176091    0.055534          2, 90
mirror                            1.000000    0.000000    0.055534          3, 43
moment                            1.301030    0.000000    0.072252          2, 50
moments                           1.000000    0.000000    0.055534         10, 31
morning                           1.301030    0.000000    0.072252          0, 32
motion                            0.000000    0.477121    0.000000            N/A
move                              1.698970    0.000000    0.094351          1, 40
movement                          0.000000    0.477121    0.000000            N/A
narrow                            0.000000    0.176091    0.000000            N/A
night                             0.000000    0.176091    0.000000            N/A
noise                             1.301030    0.000000    0.072252          8, 14
noisy                             0.000000    0.176091    0.000000            N/A
notebook                          1.602060    0.000000    0.088969          0, 51
notice                            1.301030    0.000000    0.072252          6, 60
ocean                             0.000000    0.176091    0.000000            N/A
offer                             0.000000    0.477121    0.000000            N/A
open                              1.301030    0.000000    0.072252          5, 23
orange                            0.000000    0.477121    0.000000            N/A
ordinary                          1.000000    0.477121    0.055534         13, 42
outward                           1.000000    0.477121    0.055534          7, 15
overhead                          1.000000    0.477121    0.055534          2, 84
overlook                          0.000000    0.477121    0.000000            N/A
pace                              1.301030    0.176091    0.072252          6, 68
pack                              0.000000    0.477121    0.000000            N/A
paint                             0.000000    0.477121    0.000000            N/A
pale                              1.000000    0.176091    0.055534           0, 7
part                              1.000000    0.176091    0.055534           2, 2
pass                              1.301030    0.000000    0.072252          1, 70
path                              1.477121    0.000000    0.082031           2, 5
patience                          1.000000    0.477121    0.055534          3, 50
pause                             1.000000    0.000000    0.055534         12, 14
pay                               1.301030    0.176091    0.072252          1, 60
peace                             1.000000    0.000000    0.055534         12, 37
pen                               1.000000    0.176091    0.055534          0, 54
penthinking                       0.000000    0.477121    0.000000            N/A
perfectly                         0.000000    0.477121    0.000000            N/A
pieces                            0.000000    0.477121    0.000000            N/A
pine                              0.000000    0.176091    0.000000            N/A
pines                             1.000000    0.000000    0.055534          2, 38
place                             1.301030    0.000000    0.072252         12, 11
plan                              0.000000    0.477121    0.000000            N/A
plant                             1.000000    0.000000    0.055534          7, 40
presence                          0.000000    0.477121    0.000000            N/A
present                           0.000000    0.176091    0.000000            N/A
problems                          1.000000    0.176091    0.055534         14, 41
prove                             0.000000    0.477121    0.000000            N/A
quick                             1.000000    0.477121    0.055534          1, 57
quickly                           1.000000    0.176091    0.055534          10, 8
quiet                             1.301030    0.000000    0.072252          3, 49
quietly                           1.000000    0.176091    0.055534           0, 3
rare                              1.000000    0.000000    0.055534         11, 42
reach                             1.000000    0.000000    0.055534          14, 2
realize                           1.000000    0.000000    0.055534         13, 25
reasoni                           0.000000    0.477121    0.000000            N/A
reflect                           1.000000    0.000000    0.055534          3, 44
remind                            1.000000    0.000000    0.055534          10, 2
reminder                          1.301030    0.000000    0.072252          3, 75
repeat                            1.000000    0.477121    0.055534          1, 12
require                           0.000000    0.477121    0.000000            N/A
rest                              0.000000    0.176091    0.000000            N/A
reveal                            0.000000    0.477121    0.000000            N/A
rhythm                            1.301030    0.176091    0.072252          3, 87
ring                              0.000000    0.477121    0.000000            N/A
rippled                           1.000000    0.477121    0.055534         13, 11
ripples                           1.301030    0.000000    0.072252          6, 46
rise                              1.000000    0.000000    0.055534          0, 18
road                              1.000000    0.000000    0.055534           2, 9
rock                              0.000000    0.477121    0.000000            N/A
roll                              1.000000    0.477121    0.055534          7, 14
roots                             1.000000    0.000000    0.055534           4, 8
ropes                             0.000000    0.477121    0.000000            N/A
rougher                           1.000000    0.176091    0.055534           4, 3
row                               0.000000    0.176091    0.000000            N/A
rugged                            0.000000    0.477121    0.000000            N/A
